iter	Passed	Remaining
1665	111109	22275
1666	111188	22211
1667	111268	22146
1668	111352	22083
1669	111431	22019
1670	111508	21954
1671	111581	21889
1672	111649	21822
1673	111714	21755
1674	111789	21690
1675	111854	21623
1676	111919	21556
1677	111987	21489
1678	112051	21422
1679	112117	21355
1680	112183	21288
1681	112248	21221
1682	112325	21156
1683	112394	21090
1684	112468	21025
1685	112535	20958
1686	112608	20892
1687	112686	20828
1688	112758	20762
1689	112825	20695
1690	112890	20628
1691	112954	20561
1692	113017	20493
1693	113080	20426
1694	113146	20359
1695	113212	20292
1696	113277	20225
1697	113347	20159
1698	113419	20093
1699	113487	20027
1700	113560	19961
1701	113628	19894
1702	113695	19828
1703	113758	19760
1704	113823	19693
1705	113886	19626
1706	113947	19558
1707	114010	19491
1708	114072	19423
1709	114133	19355
1710	114200	19289
1711	114269	19222
1712	114339	19156
1713	114403	19089
1714	114469	19022
1715	114536	18955
1716	114596	18888
1717	114663	18821
1718	114730	18754
1719	114792	18687
1720	114859	18620
1721	114929	18554
1722	114995	18487
1723	115066	18421
1724	115137	18355
1725	115206	18288
1726	115279	18223
1727	115358	18158
1728	115445	18094
1729	115523	18029
1730	115597	17964
1731	115669	17898
1732	115738	17831
1733	115805	17764
1734	115869	17697
1735	115936	17630
1736	115999	17563
1737	116064	17496
1738	116123	17428
1739	116186	17361
1740	116248	17293
1741	116319	17227
1742	116384	17160
1743	116448	17093
1744	116510	17025
1745	116581	16959
1746	116651	16893
1747	116719	16826
1748	116782	16759
1749	116846	16692
1750	116907	16624
1751	116973	16557
1752	117031	16489
1753	117091	16422
1754	117158	16355
1755	117229	16289
1756	117299	16222
1757	117364	16156
1758	117430	16089
1759	117499	16022
1760	117566	15955
1761	117628	15888
1762	117696	15821
1763	117761	15754
1764	117825	15687
1765	117890	15620
1766	117952	15553
1767	118019	15486
1768	118081	15419
1769	118154	15353
1770	118215	15285
1771	118284	15219
1772	118357	15153
1773	118426	15087
1774	118494	15020
1775	118560	14953
1776	118626	14886
1777	118692	14819
1778	118757	14752
1779	118820	14685
1780	118881	14618
1781	118944	14551
1782	119007	14483
1783	119067	14416
1784	119126	14348
1785	119187	14281
1786	119251	14214
1787	119325	14148
1788	119395	14081
1789	119462	14015
1790	119535	13949
1791	119604	13882
1792	119674	13816
1793	119741	13749
1794	119806	13682
1795	119871	13615
1796	119935	13548
1797	119997	13481
1798	120054	13413
1799	120119	13346
1800	120182	13279
1801	120248	13212
1802	120311	13145
1803	120374	13078
1804	120439	13011
1805	120504	12944
1806	120569	12877
1807	120632	12810
1808	120691	12742
1809	120753	12675
1810	120820	12609
1811	120878	12541
1812	120940	12474
1813	121005	12407
1814	121069	12340
1815	121128	12272
1816	121189	12205
1817	121252	12138
1818	121323	12072
1819	121392	12005
1820	121460	11939
1821	121525	11872
1822	121588	11805
1823	121650	11738
1824	121710	11670
1825	121771	11603
1826	121834	11536
1827	121896	11469
1828	121962	11402
1829	122027	11335
1830	122090	11268
1831	122155	11202
1832	122225	11135
1833	122294	11069
1834	122357	11002
1835	122421	10935
1836	122482	10868
1837	122546	10801
1838	122608	10734
1839	122671	10667
1840	122738	10600
1841	122801	10533
1842	122870	10466
1843	122932	10399
1844	122999	10333
1845	123065	10266
1846	123135	10200
1847	123200	10133
1848	123265	10066
1849	123334	10000
1850	123409	9934
1851	123493	9868
1852	123575	9803
1853	123659	9738
1854	123727	9671
1855	123794	9604
1856	123865	9538
1857	123934	9471
1858	123997	9404
1859	124062	9338
1860	124122	9270
1861	124190	9204
1862	124260	9137
1863	124327	9071
1864	124393	9004
1865	124461	8937
1866	124524	8870
1867	124585	8803
1868	124648	8736
1869	124710	8669
1870	124775	8602
1871	124839	8536
1872	124899	8468
1873	124960	8401
1874	125025	8335
1875	125091	8268
1876	125167	8202
1877	125240	8135
1878	125307	8069
1879	125380	8002
1880	125446	7936
1881	125510	7869
1882	125573	7802
1883	125644	7736
1884	125715	7669
1885	125781	7602
1886	125850	7536
1887	125914	7469
1888	125980	7402
1889	126050	7336
1890	126129	7270
1891	126207	7204
1892	126281	7137
1893	126359	7071
1894	126437	7005
1895	126510	6939
1896	126583	6872
1897	126654	6806
1898	126723	6739
1899	126789	6673
1900	126853	6606
1901	126918	6539
1902	126983	6472
1903	127047	6405
1904	127110	6338
1905	127172	6271
1906	127238	6205
1907	127305	6138
1908	127369	6071
1909	127434	6004
1910	127499	5937
1911	127567	5871
1912	127633	5804
1913	127696	5737
1914	127763	5670
1915	127826	5604
1916	127888	5537
1917	127952	5470
1918	128015	5403
1919	128078	5336
1920	128144	5269
1921	128206	5202
1922	128277	5136
1923	128342	5069
1924	128405	5002
1925	128469	4935
1926	128531	4869
1927	128592	4802
1928	128652	4735
1929	128714	4668
1930	128777	4601
1931	128839	4534
1932	128902	4467
1933	128972	4401
1934	129039	4334
1935	129109	4268
1936	129172	4201
1937	129244	4134
1938	129310	4068
1939	129379	4001
1940	129439	3934
1941	129505	3867
1942	129575	3801
1943	129638	3734
1944	129697	3667
1945	129761	3600
1946	129821	3533
1947	129890	3467
1948	129955	3400
1949	130020	3333
1950	130087	3267
1951	130154	3200
1952	130230	3134
1953	130302	3067
1954	130368	3000
1955	130431	2934
1956	130495	2867
1957	130562	2800
1958	130633	2734
1959	130697	2667
1960	130763	2600
1961	130830	2533
1962	130894	2467
1963	130960	2400
1964	131033	2333
1965	131093	2267
1966	131160	2200
1967	131223	2133
1968	131295	2067
1969	131362	2000
1970	131427	1933
1971	131496	1867
1972	131564	1800
1973	131627	1733
1974	131687	1666
1975	131748	1600
1976	131810	1533
1977	131872	1466
1978	131936	1400
1979	131995	1333
1980	132056	1266
1981	132135	1200
1982	132210	1133
1983	132282	1066
1984	132353	1000
1985	132423	933
1986	132493	866
1987	132565	800
1988	132637	733
1989	132714	666
1990	132781	600
1991	132856	533
1992	132925	466
1993	132986	400
1994	133049	333
1995	133107	266
1996	133174	200
1997	133237	133
1998	133295	66
1999	133359	0
