iter	RMSE
191	0.4721276182
192	0.4715153872
193	0.4710318233
194	0.4705552467
195	0.4699810572
196	0.4691589604
197	0.4689213431
198	0.4681130628
199	0.4678490961
200	0.4670528457
201	0.4667383396
202	0.4663579584
203	0.465915118
204	0.465540936
205	0.4648978142
206	0.464352136
207	0.4640456415
208	0.4635498953
209	0.4631306384
210	0.4626754612
211	0.4623750598
212	0.4618413643
213	0.4613013963
214	0.4603341095
215	0.459786124
216	0.4597174777
217	0.45896715
218	0.458619223
219	0.4582499617
220	0.4576997686
221	0.4572855929
222	0.4569721615
223	0.4564018554
224	0.4561410626
225	0.4558213977
226	0.4547018665
227	0.4540775294
228	0.4533510864
229	0.4532295198
230	0.4524390785
231	0.4520289011
232	0.4514066756
233	0.4509334715
234	0.4504507222
235	0.45008175
236	0.4491310101
237	0.4482897078
238	0.4479866418
239	0.4476779072
240	0.447224858
241	0.4470688224
242	0.446414736
243	0.4460192003
244	0.4451677906
245	0.4447490252
246	0.4442826805
247	0.4438750285
248	0.4438403878
249	0.4437036434
250	0.4433544819
251	0.4430624545
252	0.4420315936
253	0.4416144364
254	0.4412994155
255	0.4409368486
256	0.4407313525
257	0.4404008313
258	0.4402599998
259	0.4399410304
260	0.4395435111
261	0.4391770257
262	0.4383775659
263	0.4374323985
264	0.437136064
265	0.4370632439
266	0.4366737154
267	0.4364891525
268	0.4361420044
269	0.4357799342
270	0.4354112126
271	0.4351480942
272	0.4346802569
273	0.4342833831
274	0.4334998032
275	0.4331577592
276	0.4325122124
277	0.4321480776
278	0.4318679992
279	0.4315855613
280	0.4307401005
281	0.4304439536
282	0.4299457756
283	0.4295193627
284	0.4291785626
285	0.4289036793
286	0.4286201705
287	0.4283198688
288	0.4280570584
289	0.4274094582
290	0.4270222037
291	0.4267011143
292	0.4264349585
293	0.426312784
294	0.4261527465
295	0.4259291367
296	0.4256421477
297	0.4253332758
298	0.4251057135
299	0.4246562204
300	0.4243306033
301	0.4240240615
302	0.4235066664
303	0.4230143666
304	0.4225274862
305	0.4221353949
306	0.4219414986
307	0.4207422711
308	0.4202698143
309	0.4199578226
310	0.4197087538
311	0.4195370946
312	0.419269587
313	0.4190797597
314	0.4188415808
315	0.4188060428
316	0.418558295
317	0.4177626863
318	0.4173032982
319	0.4170144241
320	0.4167886063
321	0.4167194526
322	0.4164238295
323	0.4155024886
324	0.4152942057
325	0.4150339142
326	0.4147147314
327	0.4146803105
328	0.4143407068
329	0.4141504782
330	0.4137872631
331	0.4135153365
332	0.4132095357
333	0.4128398003
334	0.4125785732
335	0.4123812107
336	0.411880481
337	0.4117810429
338	0.4112345195
339	0.4108637254
340	0.4103468257
341	0.410040726
342	0.4097712473
343	0.4094983083
344	0.4091200176
345	0.4087872234
346	0.4085541391
347	0.4080828317
348	0.4077334864
349	0.4077032738
350	0.4074973709
351	0.4072943633
352	0.4069997627
353	0.4066732409
354	0.4063558124
355	0.4060726468
356	0.4058498995
357	0.4058056023
358	0.4055516704
359	0.4051418363
360	0.4048681056
361	0.4044648671
362	0.4044318759
363	0.4041353751
364	0.4040091178
365	0.4038353918
366	0.4035023031
367	0.4031396374
368	0.4028338262
369	0.4025234726
370	0.4022496303
371	0.4020166335
372	0.401844344
373	0.4016199422
374	0.4013803258
375	0.4010234136
376	0.4004594771
377	0.4001367155
378	0.3997879928
379	0.3993888213
380	0.3991987115
381	0.3988735942
382	0.3986847836
383	0.3984970187
384	0.3981455266
385	0.3978149326
386	0.3974656017
387	0.3973393831
388	0.3973198726
389	0.3969674954
390	0.3967678022
391	0.396489995
392	0.3961795357
393	0.3960470069
394	0.3957909368
395	0.3954536277
396	0.3951453393
397	0.3949804386
398	0.3947311918
399	0.3943977067
400	0.3942114673
401	0.3939050029
402	0.3937471162
403	0.3936718004
404	0.393524459
405	0.3933474621
406	0.3931237524
407	0.3925622265
408	0.3923523362
409	0.3921224799
410	0.3914320276
411	0.3910823632
412	0.390871095
413	0.3907451114
414	0.3905821046
415	0.3903211162
416	0.3896409173
417	0.389287678
418	0.388866736
419	0.3887297352
420	0.3886084798
421	0.3884933835
422	0.3881533859
423	0.387837263
424	0.3876872101
425	0.3873175882
426	0.3870169069
427	0.3866639501
428	0.3864951892
429	0.3862294818
430	0.3859515997
431	0.385531448
432	0.3853944843
433	0.3847516801
434	0.3843179231
435	0.3839596422
436	0.3837246172
437	0.3834468806
438	0.3831090716
439	0.3828607839
440	0.3825158196
441	0.3823055772
442	0.3821472551
443	0.3819519891
444	0.3818337834
445	0.381520805
446	0.3812371243
447	0.3810961985
448	0.3808587434
449	0.3803099609
450	0.3801030113
451	0.3796210259
452	0.3794448654
453	0.3792404695
454	0.3791938474
455	0.3791447292
456	0.378936614
457	0.3783669485
458	0.3781742343
459	0.3779220923
460	0.3778521757
461	0.3776619798
462	0.3772024784
463	0.3769329082
464	0.3767670925
465	0.3764031336
466	0.3763320348
467	0.3762221837
468	0.3759526901
469	0.3757153843
470	0.3754302075
471	0.3751158341
472	0.374971884
473	0.3748720649
474	0.3747713287
475	0.374533818
476	0.3744040533
477	0.3742833619
478	0.3741433133
479	0.3738974559
480	0.3737227531
481	0.3736097949
482	0.3733826113
483	0.3733410483
484	0.3731562633
485	0.3730736273
486	0.3727952113
487	0.3724260509
488	0.37216251
489	0.3718129765
490	0.3714575248
491	0.3711341295
492	0.3704943918
493	0.3703398114
494	0.3701356844
495	0.3697000528
496	0.3694538135
497	0.3691638518
498	0.3687697241
499	0.3685651367
500	0.3680307486
501	0.3676991113
502	0.3674442309
503	0.3671427402
504	0.3665924436
505	0.3663274645
506	0.3660255674
507	0.365656377
508	0.3655608549
509	0.3654262249
510	0.3651382224
511	0.3647540547
512	0.3643567266
513	0.3642546386
514	0.3639358524
515	0.3637758984
516	0.3634055835
517	0.363255341
518	0.3630443111
519	0.3628677311
520	0.3626915231
521	0.3624769702
522	0.3622896438
523	0.3621045267
524	0.3619015017
525	0.361810236
526	0.361590117
527	0.3612503963
528	0.3609496186
529	0.3605925549
530	0.3603378239
531	0.3597646975
532	0.3595093694
533	0.3592353834
534	0.3590971442
535	0.3586561379
536	0.3583321995
537	0.3583159357
538	0.3582300997
539	0.3580624702
540	0.3579974034
541	0.3578219005
542	0.3574010875
543	0.3571032073
544	0.3565609425
545	0.3563694403
546	0.3562991998
547	0.3562246834
548	0.3560089411
549	0.3557511557
550	0.3552947009
551	0.3550770326
552	0.3550021378
553	0.3548074611
554	0.3546058521
555	0.3542961089
556	0.3541471962
557	0.3537735168
558	0.3536027128
559	0.3535084215
560	0.3533431709
561	0.3532903669
562	0.3531089865
563	0.3528829702
564	0.3526034893
565	0.3524205794
566	0.3523255724
567	0.3518789574
568	0.3516013258
569	0.3512974225
570	0.3508824339
571	0.3506384025
572	0.3504685673
573	0.3503065235
574	0.350068984
575	0.3499387728
576	0.3496992443
577	0.3495012507
578	0.3494751159
579	0.3492399972
580	0.3489518173
581	0.3486116379
582	0.3481986495
583	0.3480262948
584	0.3477593214
585	0.347637488
586	0.3474878129
587	0.347231087
588	0.3468871308
589	0.3466246872
590	0.3465316499
591	0.3463534589
592	0.3460871937
593	0.3457381426
594	0.3457096874
595	0.3451937418
596	0.3451748594
597	0.3450969739
598	0.3448271593
599	0.3446974858
600	0.3445711355
601	0.3444151207
602	0.3442087459
603	0.3440269067
604	0.3438764941
605	0.3438125113
606	0.3437067852
607	0.3434891577
608	0.3433968969
609	0.3431918093
610	0.3430837502
611	0.3429059852
612	0.342569057
613	0.3423784677
614	0.3423178899
615	0.3420593411
616	0.341862129
617	0.3418402312
618	0.3418080619
619	0.3415328143
620	0.3412543855
621	0.3412253854
622	0.3409204988
623	0.3409112313
624	0.3407453303
625	0.3406565931
626	0.3404174677
627	0.3399803247
628	0.339959923
629	0.3396850386
630	0.3395226556
631	0.339285959
632	0.3391129522
633	0.3388983241
634	0.3387155926
635	0.3386063655
636	0.3384411384
637	0.3383123786
638	0.3382973878
639	0.33803003
640	0.3378740564
641	0.3376654567
642	0.3375499403
643	0.3374217744
644	0.3372320972
645	0.3371465826
646	0.3370395997
647	0.3367497887
648	0.3365775003
649	0.3365411088
650	0.3363403898
651	0.3361517091
652	0.3359705935
653	0.3357261447
654	0.3356127838
655	0.3354768144
656	0.335342076
657	0.3351651179
658	0.3350885285
659	0.3349797151
660	0.3348629228
661	0.3346847493
662	0.3345206871
663	0.3342393472
664	0.3340417513
665	0.3338484099
666	0.333631959
667	0.3335100029
668	0.3333222488
669	0.3331755168
670	0.3329715715
671	0.3326620889
672	0.3323941629
673	0.3323245587
674	0.3321796396
675	0.3320785827
676	0.3318764019
677	0.3317014643
678	0.3316007116
679	0.3313138577
680	0.33106782
681	0.3309712746
682	0.3307609664
683	0.330543895
684	0.3304400193
685	0.3302539239
686	0.3299391644
687	0.3298221013
688	0.3296982555
689	0.3294446737
690	0.3293405115
691	0.3291914209
692	0.3289597628
693	0.3288204006
694	0.32865432
695	0.328510024
696	0.3284173102
697	0.3282224818
698	0.327982694
699	0.3278209144
700	0.3276916651
701	0.3274734046
702	0.3274617922
703	0.327287737
704	0.3271204505
705	0.3269331674
706	0.3268094349
707	0.3267969516
708	0.3267738126
709	0.3266089132
710	0.3265502095
711	0.3263645546
712	0.3262930093
713	0.3260301048
714	0.3259626452
715	0.3257447923
716	0.3255870423
717	0.3253753611
718	0.3251349405
719	0.3249999485
720	0.3247509894
721	0.3245068394
722	0.3244254495
723	0.3242844018
724	0.3241463361
725	0.3239860656
726	0.3238128176
727	0.3234712504
728	0.3232171131
729	0.3229847711
730	0.3227850498
731	0.3226308882
732	0.3224497208
733	0.322323197
734	0.3221574173
735	0.3220693316
736	0.322005699
737	0.3217171859
738	0.3215607071
739	0.321433695
740	0.3212972307
741	0.3211538792
742	0.3210018032
743	0.3209043888
744	0.320799691
745	0.3206417048
746	0.3205258663
747	0.3202545003
748	0.3199139642
749	0.3197984457
750	0.3196608175
751	0.3193681193
752	0.3192164574
753	0.3190756414
754	0.3189417556
755	0.3188247779
756	0.3187305054
757	0.3185398532
758	0.3183364857
759	0.3182159969
760	0.3176299248
761	0.3175199666
762	0.3173482481
763	0.3172517646
764	0.316921414
765	0.3166575559
766	0.3164060981
767	0.3163169253
768	0.3159903586
769	0.3158407351
770	0.3156944061
771	0.3155643437
772	0.3154126895
773	0.315197916
774	0.3150447091
775	0.3149628776
776	0.3148303331
777	0.314611339
778	0.3144248792
779	0.3143417309
780	0.3141501943
781	0.3139790949
782	0.3138620199
783	0.3136902859
784	0.313622102
785	0.3135923027
786	0.3135052367
787	0.3134186467
788	0.3132635356
789	0.3131561734
790	0.3129731051
791	0.3127344822
792	0.3126030556
793	0.3124369055
794	0.3123512475
795	0.3121858238
796	0.3118242769
797	0.3117298763
798	0.3115011823
799	0.3112034779
800	0.3110762446
801	0.3108484951
802	0.3106851659
803	0.3104526007
804	0.3102167013
805	0.3100394876
806	0.3098838045
807	0.3097731746
808	0.3094995372
809	0.3093207767
810	0.3092478494
811	0.3090884699
812	0.3089496468
813	0.3087987716
814	0.3085770105
815	0.3084388651
816	0.3082696598
817	0.3080789648
818	0.3079075807
819	0.3073753368
820	0.3072222706
821	0.3070028757
822	0.3067681576
823	0.3066823329
824	0.3065433913
825	0.3063613231
826	0.3061592545
827	0.3061014907
828	0.305951585
829	0.3057328459
830	0.3055981043
831	0.3054224845
832	0.3052755357
833	0.3052383585
834	0.3050823373
835	0.304957954
836	0.3047800168
837	0.304652427
838	0.3044982627
839	0.3043699449
840	0.3041898993
841	0.3040830935
842	0.3038865518
843	0.3037992777
844	0.303453853
845	0.3033396291
846	0.303280815
847	0.3031282013
848	0.3030045675
849	0.3028490881
850	0.3026907037
851	0.3025702643
852	0.3024882872
853	0.3023305849
854	0.3021158862
855	0.3020624027
856	0.3018874983
857	0.3016803241
858	0.3015242436
859	0.301385438
860	0.3013096919
861	0.3011949031
862	0.3010926501
863	0.3008526074
864	0.3007346624
865	0.3005635718
866	0.3004270805
867	0.3001734581
868	0.299910753
869	0.2997534585
870	0.2995727657
871	0.2993832063
872	0.2992117223
873	0.2991884734
874	0.2991207525
875	0.2989730123
876	0.2988539359
877	0.2986483448
878	0.2985548149
879	0.2982912989
880	0.2982703813
881	0.2982433568
882	0.2982126068
883	0.2981004283
884	0.2980584589
885	0.2980032497
886	0.2978888696
887	0.2978227319
888	0.2976896141
889	0.2976071854
890	0.297471629
891	0.2973694308
892	0.297102229
893	0.2969565301
894	0.2968041333
895	0.2967109424
896	0.2966405438
897	0.2965551922
898	0.2963810072
899	0.2962104253
900	0.2960229658
901	0.2957859191
902	0.2955743728
903	0.295416854
904	0.2952843952
905	0.2952176271
906	0.2948908263
907	0.2946488717
908	0.294604107
909	0.2944204651
910	0.2942644044
911	0.2941702104
912	0.2940767543
913	0.2939395964
914	0.2937426806
915	0.2936506702
916	0.293589757
917	0.2934140947
918	0.2932443034
919	0.2931290178
920	0.2929911581
921	0.2929249173
922	0.2928375879
923	0.2926852815
924	0.2925536386
925	0.2924094845
926	0.2921696689
927	0.292031451
928	0.2919207063
929	0.2916469918
930	0.2915273089
931	0.2913231828
932	0.2912206989
933	0.2911070524
934	0.2909095964
935	0.2907185602
936	0.2906366506
937	0.2904913337
938	0.2903414464
939	0.2902692138
940	0.2900659851
941	0.289944672
942	0.2898298776
943	0.2897107354
944	0.289608134
945	0.2895813942
946	0.289524961
947	0.289487599
948	0.2893690467
949	0.2892449264
950	0.2891353047
951	0.2890675737
952	0.2888326551
953	0.2888032164
954	0.2886128313
955	0.2884492567
956	0.2883342408
957	0.288239696
958	0.288140669
959	0.288014018
960	0.2879023487
961	0.2877495883
962	0.2875917835
963	0.2872641193
964	0.287160644
965	0.2870256252
966	0.2868661504
967	0.286790887
968	0.2866388586
969	0.2865883841
970	0.2864563874
971	0.2863168257
972	0.286004446
973	0.2858022832
974	0.2856836571
975	0.2856072085
976	0.2853711932
977	0.2852820881
978	0.2852280302
979	0.2850595341
980	0.2849148099
981	0.2847932718
982	0.2846500043
983	0.2845749173
984	0.2844879886
985	0.2843944717
986	0.2842832807
987	0.2842203566
988	0.2839518612
989	0.2838770353
990	0.2837136611
991	0.283640658
992	0.283480031
993	0.2833795754
994	0.2832859293
995	0.2831934622
996	0.2830762525
997	0.282853367
998	0.2826501266
999	0.2824693402
1000	0.2823137792
1001	0.2820797021
1002	0.2819245268
1003	0.2817815792
1004	0.2816363968
1005	0.2815495583
1006	0.2814335006
1007	0.2813404793
1008	0.2812266817
1009	0.2808691663
1010	0.2806901372
1011	0.2805194122
1012	0.2804312396
1013	0.2802847261
1014	0.2799554883
1015	0.2796473028
1016	0.2794582607
1017	0.2794153735
1018	0.2792718051
1019	0.2791616511
1020	0.2790609331
1021	0.2788763988
1022	0.2787568955
1023	0.2786248364
1024	0.2785036129
1025	0.2783410138
1026	0.2782049964
1027	0.2780814609
1028	0.2779800667
1029	0.2778639393
1030	0.2778427494
1031	0.2777456483
1032	0.2775541866
1033	0.2774994032
1034	0.2773198078
1035	0.2771541204
1036	0.2768802643
1037	0.2767932689
1038	0.2766562208
1039	0.2765755003
1040	0.2762953142
1041	0.2761805143
1042	0.2760262071
1043	0.2759406716
1044	0.2757961482
1045	0.2756281076
1046	0.2755833244
1047	0.2754725026
1048	0.2752706154
1049	0.2751659529
1050	0.27501097
1051	0.2748722948
1052	0.2747216131
1053	0.2745210323
1054	0.2744331955
1055	0.2743119747
1056	0.2741760551
1057	0.2740608566
1058	0.2739861498
1059	0.2738539872
1060	0.2737327324
1061	0.2735729074
1062	0.2734538627
1063	0.2733537987
1064	0.2732837318
1065	0.2732196091
1066	0.2731440555
1067	0.27302287
1068	0.2728646132
1069	0.2727435081
1070	0.2725885065
1071	0.2723935134
1072	0.2722626371
1073	0.2720383792
1074	0.2719497953
1075	0.271836293
1076	0.2717432577
1077	0.2716018223
1078	0.2714880431
1079	0.2714560536
1080	0.27134463
1081	0.2712225384
1082	0.2710614725
1083	0.27089788
1084	0.2707747256
1085	0.270666157
1086	0.2705593333
1087	0.27042997
1088	0.2703106344
1089	0.2701749826
1090	0.2700859952
1091	0.2700016018
1092	0.2698894632
1093	0.2697543569
1094	0.2696607891
1095	0.2695392599
1096	0.2694067539
1097	0.2693180837
1098	0.2692606695
1099	0.2691828078
1100	0.2690952106
1101	0.2689908722
1102	0.2689520624
1103	0.2688912731
1104	0.2687224374
1105	0.2685583351
1106	0.2684715777
1107	0.268316864
1108	0.2682567766
1109	0.2681420939
1110	0.2680670656
1111	0.2680069526
1112	0.2678392238
1113	0.2677089508
1114	0.2675891727
1115	0.2674530886
1116	0.2673033004
1117	0.2672404039
1118	0.2671634068
1119	0.2669219802
1120	0.2667518547
1121	0.2666197727
1122	0.2665009012
1123	0.2664143432
1124	0.2663268196
1125	0.2662590731
1126	0.2661799323
1127	0.2660922934
1128	0.2660147347
1129	0.2659046306
1130	0.2657572258
1131	0.2657043209
1132	0.2655962862
1133	0.2655241511
1134	0.2653974162
1135	0.2652913179
1136	0.265219667
1137	0.2651037743
1138	0.2650096541
1139	0.264901999
1140	0.2648024707
1141	0.2647107539
1142	0.2646339919
1143	0.2644981502
1144	0.2643620009
1145	0.2642890543
1146	0.264206605
1147	0.2641122229
1148	0.2639436597
1149	0.263876796
1150	0.2638181697
1151	0.2637687663
1152	0.263737292
1153	0.2636268502
1154	0.2635647789
1155	0.2634098486
1156	0.2633888676
1157	0.2632737315
1158	0.2632010533
1159	0.263079678
1160	0.2629950289
1161	0.2629028654
1162	0.2628631569
1163	0.2627350615
1164	0.2627127128
1165	0.2625792594
1166	0.2625033928
1167	0.2624066445
1168	0.262322828
1169	0.262237974
1170	0.2620702674
1171	0.2619843925
1172	0.2618572333
1173	0.2617307204
1174	0.2616533309
1175	0.2614556359
1176	0.2614170361
1177	0.261334358
1178	0.2612409728
1179	0.2611001178
1180	0.261013505
1181	0.2607328654
1182	0.2605686511
1183	0.2604803181
1184	0.2603454233
1185	0.2602469496
1186	0.260181596
1187	0.2600476223
1188	0.2598900187
1189	0.2597792881
1190	0.2596763916
1191	0.2596128575
1192	0.2595495511
1193	0.2594425506
1194	0.2594153529
1195	0.2592570709
1196	0.2589646678
1197	0.2589381736
1198	0.2588121163
1199	0.2586814192
1200	0.258615396
1201	0.2585365164
1202	0.2584986192
1203	0.2583260599
1204	0.2581931293
1205	0.2581294591
1206	0.2580733094
1207	0.2580456954
1208	0.2579863381
1209	0.257935829
1210	0.2578416503
1211	0.2577253884
1212	0.2576528836
1213	0.2575748293
1214	0.2574491073
1215	0.2573074687
1216	0.2571305579
1217	0.2569879379
1218	0.2568995765
1219	0.2568797496
1220	0.2567425977
1221	0.2566508355
1222	0.2565407522
1223	0.2563920054
1224	0.2563749138
1225	0.2563179119
1226	0.256159293
1227	0.2560995582
1228	0.2559178005
1229	0.2558949147
1230	0.2558136385
1231	0.2556169682
1232	0.2554671503
1233	0.2553941869
1234	0.255283152
1235	0.25525035
1236	0.2551679788
1237	0.2550891819
1238	0.2549804653
1239	0.2549608427
1240	0.2548277679
1241	0.2547793811
1242	0.2547593052
1243	0.2546928419
1244	0.2546588281
1245	0.2544909463
1246	0.2543658658
1247	0.2542661701
1248	0.2542098238
1249	0.2540953764
1250	0.2540132587
1251	0.2537832466
1252	0.2536077985
1253	0.2535577908
1254	0.2535412581
1255	0.2534615391
1256	0.2534029156
1257	0.2532730481
1258	0.2531613191
1259	0.2530961047
1260	0.2530388867
1261	0.2529336879
1262	0.2528488568
1263	0.2527439755
1264	0.2526165048
1265	0.2524959148
1266	0.2524250831
1267	0.2523545321
1268	0.2521672813
1269	0.2521233806
1270	0.2520610086
1271	0.2519723597
1272	0.2518500787
1273	0.2516761831
1274	0.2515947427
1275	0.251366442
1276	0.2512384058
1277	0.2511623109
1278	0.2510751248
1279	0.2509403741
1280	0.2508490614
1281	0.2507682301
1282	0.2507115762
1283	0.2506352403
1284	0.2505650611
1285	0.250398921
1286	0.2502964827
1287	0.2501993447
1288	0.2501108131
1289	0.25004784
1290	0.2499750398
1291	0.2498252993
1292	0.2497599577
1293	0.249639022
1294	0.2494918198
1295	0.2493895772
1296	0.2493069626
1297	0.2491788835
1298	0.2490043696
1299	0.2488566374
1300	0.2487571096
1301	0.2486829024
1302	0.2485294054
1303	0.2484375739
1304	0.2483986683
1305	0.2483252718
1306	0.2482281727
1307	0.2481955577
1308	0.2480259469
1309	0.2479903203
1310	0.2478837478
1311	0.2478042168
1312	0.2477155727
1313	0.2476765103
1314	0.2475209115
1315	0.2474261831
1316	0.2473125122
1317	0.2472540668
1318	0.2471590468
1319	0.2470844172
1320	0.2470192315
1321	0.246949359
1322	0.2468162712
1323	0.2466788829
1324	0.2466522475
1325	0.2465648111
1326	0.2464348255
1327	0.2463972413
1328	0.2463076523
1329	0.2462433647
1330	0.2460778953
1331	0.2460018818
1332	0.2459134671
1333	0.245854193
1334	0.2457547377
1335	0.2456169955
1336	0.2454983341
1337	0.2454363993
1338	0.2453534643
1339	0.2452715389
1340	0.2451943981
1341	0.2450949587
1342	0.2450822051
1343	0.2449824504
1344	0.2448813074
1345	0.244791759
1346	0.2446978256
1347	0.2445937719
1348	0.2445212682
1349	0.2444465857
1350	0.2442567426
1351	0.2441343182
1352	0.24403525
1353	0.2439171678
1354	0.2437529247
1355	0.2436085894
1356	0.243535664
1357	0.2434494414
1358	0.2433621078
1359	0.2433000646
1360	0.2432279526
1361	0.2431207134
1362	0.2430506869
1363	0.2428087898
1364	0.2427098365
1365	0.2426537842
1366	0.2425600055
1367	0.2424825571
1368	0.2424288259
1369	0.2423193888
1370	0.2422640987
1371	0.2421984924
1372	0.2421071027
1373	0.2420077199
1374	0.2419673706
1375	0.241905165
1376	0.2418255014
1377	0.24170543
1378	0.2416288249
1379	0.2415110074
1380	0.2414827974
1381	0.241222898
1382	0.2411080049
1383	0.2410159551
1384	0.2409253121
1385	0.2408827792
1386	0.2407772532
1387	0.2407080477
1388	0.2406675603
1389	0.2405747082
1390	0.240449864
1391	0.2403720588
1392	0.2403192063
1393	0.2402397358
1394	0.240124209
1395	0.2400739464
1396	0.2400104942
1397	0.2399442307
1398	0.2396850663
1399	0.2396092671
1400	0.2394964696
1401	0.239436311
1402	0.2393771344
1403	0.2393291275
1404	0.2392706839
1405	0.239175278
1406	0.239131678
1407	0.239077395
1408	0.2390178864
1409	0.2389539264
1410	0.2388259282
1411	0.2387647538
1412	0.2386467898
1413	0.238599673
1414	0.2385150306
1415	0.2384747235
1416	0.2384562951
1417	0.2383904505
1418	0.238332831
1419	0.2382781408
1420	0.2381813005
1421	0.2381453619
1422	0.2380642844
1423	0.237961365
1424	0.2379200102
1425	0.2378713299
1426	0.237751152
1427	0.237686532
1428	0.2376599603
1429	0.237548963
1430	0.2374978265
1431	0.2374413265
1432	0.2373482409
1433	0.2372900393
1434	0.2372141577
1435	0.2371516232
1436	0.2370937843
1437	0.2370300252
1438	0.2369806102
1439	0.2368738465
1440	0.2368089252
1441	0.2366496853
1442	0.2365428917
1443	0.2364785857
1444	0.2363894947
1445	0.2363399004
1446	0.2362400942
1447	0.2361697407
1448	0.2361047909
1449	0.236053284
1450	0.2359398895
1451	0.2358044358
1452	0.2357034121
1453	0.2356383778
1454	0.235554204
1455	0.2354490773
1456	0.2353922003
1457	0.2352982124
1458	0.2352239674
1459	0.2351769374
1460	0.2350984491
1461	0.2350583396
1462	0.2349778654
1463	0.2349045315
1464	0.2348165997
1465	0.2346591418
1466	0.2345658828
1467	0.2344944481
1468	0.2344658811
1469	0.2343863279
1470	0.2343398817
1471	0.2341934392
1472	0.2341122385
1473	0.2340088408
1474	0.2339452094
1475	0.2339080982
1476	0.2338046817
1477	0.2337731362
1478	0.2337283617
1479	0.233566641
1480	0.2334689386
1481	0.2334115399
1482	0.233306024
1483	0.2332794932
1484	0.2331903201
1485	0.2331125417
1486	0.2330489997
1487	0.2330366101
1488	0.2329865323
1489	0.2329092958
1490	0.2328907712
1491	0.2328489421
1492	0.2327438255
1493	0.2326868822
1494	0.2326126666
1495	0.2325350677
1496	0.2324813059
1497	0.2323953142
1498	0.2322939775
1499	0.2322154858
1500	0.2321318664
1501	0.2321160926
1502	0.2320207125
1503	0.2319265109
1504	0.2318396019
1505	0.2317679608
1506	0.2315519324
1507	0.2314989866
1508	0.2314298156
1509	0.2313870236
1510	0.2313394372
1511	0.2313020187
1512	0.2311871645
